"","id","sample.size","sex","category","subcategory","unit","group_name","build","author","year","population","trait","pmid","ontology","filename","nsnp","delimiter","header","mr","snp_col","chr_col","pos_col","ea_col","oa_col","eaf_col","beta_col","se_col","pval_col","note"
"582","met-e-VLDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","VLDL cholesterol",NA,NA,"vldl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"583","met-e-VLDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in VLDL",NA,NA,"vldl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"584","met-e-VLDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in VLDL",NA,NA,"vldl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"585","met-e-VLDL_CE_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in VLDL",NA,NA,"vldl_ce_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"586","met-e-VLDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in VLDL",NA,NA,"vldl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"587","met-e-VLDL_FC_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in VLDL",NA,NA,"vldl_fc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"588","met-e-VLDL_FC_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in VLDL",NA,NA,"vldl_fc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"589","met-e-VLDL_L_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in VLDL",NA,NA,"vldl_l_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"590","met-e-VLDL_L_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in VLDL",NA,NA,"vldl_l_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"591","met-e-VLDL_L_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in VLDL",NA,NA,"vldl_l_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"592","met-e-VLDL_P_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of VLDL particles",NA,NA,"vldl_p_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"593","met-e-VLDL_P_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of VLDL particles",NA,NA,"vldl_p_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"594","met-e-VLDL_P_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of VLDL particles",NA,NA,"vldl_p_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"595","met-e-VLDL_PL_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in VLDL",NA,NA,"vldl_pl_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"596","met-e-VLDL_PL_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in VLDL",NA,NA,"vldl_pl_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"597","met-e-VLDL_PL_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in VLDL",NA,NA,"vldl_pl_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"598","met-e-VLDL_size_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Average diameter for VLDL particles",NA,NA,"vldl_size_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"599","met-e-VLDL_size_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Average diameter for VLDL particles",NA,NA,"vldl_size_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"600","met-e-VLDL_size_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Average diameter for VLDL particles",NA,NA,"vldl_size_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"601","met-e-VLDL_TG_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in VLDL",NA,NA,"vldl_tg_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"602","met-e-VLDL_TG_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in VLDL",NA,NA,"vldl_tg_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"603","met-e-VLDL_TG_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in VLDL",NA,NA,"vldl_tg_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"604","met-e-XL_HDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in very large HDL",NA,NA,"xl_hdl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"605","met-e-XL_HDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in very large HDL",NA,NA,"xl_hdl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"606","met-e-XL_HDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in very large HDL",NA,NA,"xl_hdl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"607","met-e-XL_HDL_C_pct_agetert1",37124,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in very large HDL",NA,NA,"xl_hdl_c_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"608","met-e-XL_HDL_C_pct_agetert2",38769,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in very large HDL",NA,NA,"xl_hdl_c_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"609","met-e-XL_HDL_C_pct_agetert3",39160,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in very large HDL",NA,NA,"xl_hdl_c_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"610","met-e-XL_HDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in very large HDL",NA,NA,"xl_hdl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"611","met-e-XL_HDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in very large HDL",NA,NA,"xl_hdl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"612","met-e-XL_HDL_CE_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in very large HDL",NA,NA,"xl_hdl_ce_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"613","met-e-XL_HDL_CE_pct_agetert1",37124,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in very large HDL",NA,NA,"xl_hdl_ce_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"614","met-e-XL_HDL_CE_pct_agetert2",38769,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in very large HDL",NA,NA,"xl_hdl_ce_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"615","met-e-XL_HDL_CE_pct_agetert3",39160,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in very large HDL",NA,NA,"xl_hdl_ce_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"616","met-e-XL_HDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in very large HDL",NA,NA,"xl_hdl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"617","met-e-XL_HDL_FC_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in very large HDL",NA,NA,"xl_hdl_fc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"618","met-e-XL_HDL_FC_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in very large HDL",NA,NA,"xl_hdl_fc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"619","met-e-XL_HDL_FC_pct_agetert1",37124,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in very large HDL",NA,NA,"xl_hdl_fc_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"620","met-e-XL_HDL_FC_pct_agetert2",38769,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in very large HDL",NA,NA,"xl_hdl_fc_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"621","met-e-XL_HDL_FC_pct_agetert3",39160,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in very large HDL",NA,NA,"xl_hdl_fc_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"622","met-e-XL_HDL_L_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in very large HDL",NA,NA,"xl_hdl_l_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"623","met-e-XL_HDL_L_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in very large HDL",NA,NA,"xl_hdl_l_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"624","met-e-XL_HDL_L_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in very large HDL",NA,NA,"xl_hdl_l_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"625","met-e-XL_HDL_P_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of very large HDL particles",NA,NA,"xl_hdl_p_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"626","met-e-XL_HDL_P_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of very large HDL particles",NA,NA,"xl_hdl_p_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"627","met-e-XL_HDL_P_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of very large HDL particles",NA,NA,"xl_hdl_p_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"628","met-e-XL_HDL_PL_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in very large HDL",NA,NA,"xl_hdl_pl_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"629","met-e-XL_HDL_PL_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in very large HDL",NA,NA,"xl_hdl_pl_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"630","met-e-XL_HDL_PL_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in very large HDL",NA,NA,"xl_hdl_pl_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"631","met-e-XL_HDL_PL_pct_agetert1",37124,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in very large HDL",NA,NA,"xl_hdl_pl_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"632","met-e-XL_HDL_PL_pct_agetert2",38769,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in very large HDL",NA,NA,"xl_hdl_pl_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"633","met-e-XL_HDL_PL_pct_agetert3",39160,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in very large HDL",NA,NA,"xl_hdl_pl_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"634","met-e-XL_HDL_TG_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in very large HDL",NA,NA,"xl_hdl_tg_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"635","met-e-XL_HDL_TG_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in very large HDL",NA,NA,"xl_hdl_tg_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"636","met-e-XL_HDL_TG_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in very large HDL",NA,NA,"xl_hdl_tg_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"637","met-e-XL_HDL_TG_pct_agetert1",37124,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in very large HDL",NA,NA,"xl_hdl_tg_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"638","met-e-XL_HDL_TG_pct_agetert2",38769,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in very large HDL",NA,NA,"xl_hdl_tg_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"639","met-e-XL_HDL_TG_pct_agetert3",39160,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in very large HDL",NA,NA,"xl_hdl_tg_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"640","met-e-XL_VLDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in very large VLDL",NA,NA,"xl_vldl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"641","met-e-XL_VLDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in very large VLDL",NA,NA,"xl_vldl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"642","met-e-XL_VLDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in very large VLDL",NA,NA,"xl_vldl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"643","met-e-XL_VLDL_C_pct_agetert1",36794,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_c_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"644","met-e-XL_VLDL_C_pct_agetert2",38492,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_c_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"645","met-e-XL_VLDL_C_pct_agetert3",38869,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_c_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"646","met-e-XL_VLDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in very large VLDL",NA,NA,"xl_vldl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"647","met-e-XL_VLDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in very large VLDL",NA,NA,"xl_vldl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"648","met-e-XL_VLDL_CE_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in very large VLDL",NA,NA,"xl_vldl_ce_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"649","met-e-XL_VLDL_CE_pct_agetert1",36794,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_ce_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"650","met-e-XL_VLDL_CE_pct_agetert2",38492,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_ce_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"651","met-e-XL_VLDL_CE_pct_agetert3",38869,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_ce_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"652","met-e-XL_VLDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in very large VLDL",NA,NA,"xl_vldl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"653","met-e-XL_VLDL_FC_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in very large VLDL",NA,NA,"xl_vldl_fc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"654","met-e-XL_VLDL_FC_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in very large VLDL",NA,NA,"xl_vldl_fc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"655","met-e-XL_VLDL_FC_pct_agetert1",36794,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_fc_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"656","met-e-XL_VLDL_FC_pct_agetert2",38492,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_fc_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"657","met-e-XL_VLDL_FC_pct_agetert3",38869,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_fc_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"658","met-e-XL_VLDL_L_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in very large VLDL",NA,NA,"xl_vldl_l_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"659","met-e-XL_VLDL_L_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in very large VLDL",NA,NA,"xl_vldl_l_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"660","met-e-XL_VLDL_L_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in very large VLDL",NA,NA,"xl_vldl_l_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"661","met-e-XL_VLDL_P_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of very large VLDL particles",NA,NA,"xl_vldl_p_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"662","met-e-XL_VLDL_P_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of very large VLDL particles",NA,NA,"xl_vldl_p_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"663","met-e-XL_VLDL_P_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of very large VLDL particles",NA,NA,"xl_vldl_p_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"664","met-e-XL_VLDL_PL_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in very large VLDL",NA,NA,"xl_vldl_pl_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"665","met-e-XL_VLDL_PL_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in very large VLDL",NA,NA,"xl_vldl_pl_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"666","met-e-XL_VLDL_PL_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in very large VLDL",NA,NA,"xl_vldl_pl_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"667","met-e-XL_VLDL_PL_pct_agetert1",36794,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_pl_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"668","met-e-XL_VLDL_PL_pct_agetert2",38492,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in very large VLDL",NA,NA,"xl_vldl_pl_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
