,id,sample.size,sex,category,subcategory,unit,group_name,build,author,year,population,trait,pmid,ontology,filename,nsnp,delimiter,header,mr,snp_col,chr_col,pos_col,ea_col,oa_col,eaf_col,beta_col,se_col,pval_col
298,med-d-M_HDL_TG_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium HDL,NA,NA,m_hdl_tg_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
299,med-d-M_HDL_TG_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium HDL,NA,NA,m_hdl_tg_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
300,med-d-M_HDL_TG_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium HDL,NA,NA,m_hdl_tg_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
301,med-d-M_HDL_TG_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium HDL,NA,NA,m_hdl_tg_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
302,med-d-M_HDL_TG_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium HDL,NA,NA,m_hdl_tg_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
303,med-d-M_HDL_TG_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium HDL,NA,NA,m_hdl_tg_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
304,med-d-M_LDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium LDL,NA,NA,m_ldl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
305,med-d-M_LDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium LDL,NA,NA,m_ldl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
306,med-d-M_LDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium LDL,NA,NA,m_ldl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
307,med-d-M_LDL_C_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium LDL,NA,NA,m_ldl_c_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
308,med-d-M_LDL_C_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium LDL,NA,NA,m_ldl_c_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
309,med-d-M_LDL_C_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium LDL,NA,NA,m_ldl_c_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
310,med-d-M_LDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium LDL,NA,NA,m_ldl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
311,med-d-M_LDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium LDL,NA,NA,m_ldl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
312,med-d-M_LDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium LDL,NA,NA,m_ldl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
313,med-d-M_LDL_CE_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium LDL,NA,NA,m_ldl_ce_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
314,med-d-M_LDL_CE_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium LDL,NA,NA,m_ldl_ce_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
315,med-d-M_LDL_CE_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium LDL,NA,NA,m_ldl_ce_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
316,med-d-M_LDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium LDL,NA,NA,m_ldl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
317,med-d-M_LDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium LDL,NA,NA,m_ldl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
318,med-d-M_LDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium LDL,NA,NA,m_ldl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
319,med-d-M_LDL_FC_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium LDL,NA,NA,m_ldl_fc_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
320,med-d-M_LDL_FC_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium LDL,NA,NA,m_ldl_fc_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
321,med-d-M_LDL_FC_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium LDL,NA,NA,m_ldl_fc_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
322,med-d-M_LDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium LDL,NA,NA,m_ldl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
323,med-d-M_LDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium LDL,NA,NA,m_ldl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
324,med-d-M_LDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium LDL,NA,NA,m_ldl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
325,med-d-M_LDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium LDL particles,NA,NA,m_ldl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
326,med-d-M_LDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium LDL particles,NA,NA,m_ldl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
327,med-d-M_LDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium LDL particles,NA,NA,m_ldl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
328,med-d-M_LDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium LDL,NA,NA,m_ldl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
329,med-d-M_LDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium LDL,NA,NA,m_ldl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
330,med-d-M_LDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium LDL,NA,NA,m_ldl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
331,med-d-M_LDL_PL_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium LDL,NA,NA,m_ldl_pl_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
332,med-d-M_LDL_PL_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium LDL,NA,NA,m_ldl_pl_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
333,med-d-M_LDL_PL_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium LDL,NA,NA,m_ldl_pl_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
334,med-d-M_LDL_TG_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium LDL,NA,NA,m_ldl_tg_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
335,med-d-M_LDL_TG_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium LDL,NA,NA,m_ldl_tg_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
336,med-d-M_LDL_TG_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium LDL,NA,NA,m_ldl_tg_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
337,med-d-M_LDL_TG_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium LDL,NA,NA,m_ldl_tg_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
338,med-d-M_LDL_TG_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium LDL,NA,NA,m_ldl_tg_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
339,med-d-M_LDL_TG_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium LDL,NA,NA,m_ldl_tg_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
340,med-d-M_VLDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium VLDL,NA,NA,m_vldl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
341,med-d-M_VLDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium VLDL,NA,NA,m_vldl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
342,med-d-M_VLDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium VLDL,NA,NA,m_vldl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
343,med-d-M_VLDL_C_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium VLDL,NA,NA,m_vldl_c_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
344,med-d-M_VLDL_C_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium VLDL,NA,NA,m_vldl_c_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
345,med-d-M_VLDL_C_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium VLDL,NA,NA,m_vldl_c_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
346,med-d-M_VLDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium VLDL,NA,NA,m_vldl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
347,med-d-M_VLDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium VLDL,NA,NA,m_vldl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
348,med-d-M_VLDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium VLDL,NA,NA,m_vldl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
349,med-d-M_VLDL_CE_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium VLDL,NA,NA,m_vldl_ce_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
350,med-d-M_VLDL_CE_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium VLDL,NA,NA,m_vldl_ce_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
351,med-d-M_VLDL_CE_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium VLDL,NA,NA,m_vldl_ce_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
352,med-d-M_VLDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium VLDL,NA,NA,m_vldl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
353,med-d-M_VLDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium VLDL,NA,NA,m_vldl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
354,med-d-M_VLDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium VLDL,NA,NA,m_vldl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
355,med-d-M_VLDL_FC_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium VLDL,NA,NA,m_vldl_fc_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
356,med-d-M_VLDL_FC_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium VLDL,NA,NA,m_vldl_fc_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
357,med-d-M_VLDL_FC_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium VLDL,NA,NA,m_vldl_fc_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
358,med-d-M_VLDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium VLDL,NA,NA,m_vldl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
359,med-d-M_VLDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium VLDL,NA,NA,m_vldl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
360,med-d-M_VLDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium VLDL,NA,NA,m_vldl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
361,med-d-M_VLDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium VLDL particles,NA,NA,m_vldl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
362,med-d-M_VLDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium VLDL particles,NA,NA,m_vldl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
363,med-d-M_VLDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium VLDL particles,NA,NA,m_vldl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
364,med-d-M_VLDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium VLDL,NA,NA,m_vldl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
365,med-d-M_VLDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium VLDL,NA,NA,m_vldl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
366,med-d-M_VLDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium VLDL,NA,NA,m_vldl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
367,med-d-M_VLDL_PL_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium VLDL,NA,NA,m_vldl_pl_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
368,med-d-M_VLDL_PL_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium VLDL,NA,NA,m_vldl_pl_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
369,med-d-M_VLDL_PL_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium VLDL,NA,NA,m_vldl_pl_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
370,med-d-M_VLDL_TG_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium VLDL,NA,NA,m_vldl_tg_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
371,med-d-M_VLDL_TG_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium VLDL,NA,NA,m_vldl_tg_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
372,med-d-M_VLDL_TG_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in medium VLDL,NA,NA,m_vldl_tg_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
373,med-d-M_VLDL_TG_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium VLDL,NA,NA,m_vldl_tg_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
374,med-d-M_VLDL_TG_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium VLDL,NA,NA,m_vldl_tg_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
375,med-d-M_VLDL_TG_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in medium VLDL,NA,NA,m_vldl_tg_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
376,med-d-MUFA_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Monounsaturated fatty acids,NA,NA,mufa_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
377,med-d-MUFA_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Monounsaturated fatty acids,NA,NA,mufa_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
378,med-d-MUFA_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Monounsaturated fatty acids,NA,NA,mufa_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
379,med-d-MUFA_pct_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of monounsaturated fatty acids to total fatty acids,NA,NA,mufa_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
380,med-d-MUFA_pct_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of monounsaturated fatty acids to total fatty acids,NA,NA,mufa_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
381,med-d-MUFA_pct_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of monounsaturated fatty acids to total fatty acids,NA,NA,mufa_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
382,med-d-non_HDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total cholesterol minus HDL-C,NA,NA,non_hdl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
383,med-d-non_HDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total cholesterol minus HDL-C,NA,NA,non_hdl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
384,med-d-non_HDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total cholesterol minus HDL-C,NA,NA,non_hdl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
385,med-d-Omega_3_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Omega-3 fatty acids,NA,NA,omega_3_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
386,med-d-Omega_3_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Omega-3 fatty acids,NA,NA,omega_3_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
387,med-d-Omega_3_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Omega-3 fatty acids,NA,NA,omega_3_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
388,med-d-Omega_3_pct_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-3 fatty acids to total fatty acids,NA,NA,omega_3_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
389,med-d-Omega_3_pct_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-3 fatty acids to total fatty acids,NA,NA,omega_3_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
390,med-d-Omega_3_pct_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-3 fatty acids to total fatty acids,NA,NA,omega_3_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
391,med-d-Omega_6_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Omega-6 fatty acids,NA,NA,omega_6_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
